MarketingNeighborhoodParcelId,ParcelNumber,CountyId,NoticeValue,FinalValue,Neighborhood,AverageReductionPercent,ParcelAddress,PotentialReduction,PotentialSavings,HashCode,CalculationValue,TaxRate,ParcelCity,ParcelState,ParcelZip,StreetNumber,StreetName,StreetPrefix,StreetSuffix,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate,RowversionTime
485,224046,227,748150,748150,D9009,0.0558,6911 LANGSTON DR,41000,820,BD7663D10,50858442000,2,Austin,TX,78723,6911,LANGSTON,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365DB
486,224055,227,604497,604497,D9009,0.0558,6908 VASSAR DR,33000,660,BD7856988,50860485000,2,Austin,TX,78723,6908,VASSAR,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365DC
487,224059,227,629170,629170,D9009,0.0558,6900 VASSAR DR,35000,700,BD7934468,50861393000,2,Austin,TX,78723,6900,VASSAR,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365DD
488,224062,227,611249,611249,D9009,0.0558,6814 HANOVER LN,34000,680,BD79DA890,50862074000,2,Austin,TX,78723,6814,HANOVER,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365DE
489,224063,227,619909,619909,D9009,0.0558,6812 HANOVER LN,34000,680,BD7A11F48,50862301000,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365DF
490,224143,227,707279,707279,D9009,0.0558,6903 BURNELL DR,39000,780,BD8B638C8,50880461000,2,Austin,TX,78723,6903,BURNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E0
491,224144,227,682883,682883,D9009,0.0558,6905 BURNELL DR,38000,760,BD8B9AF80,50880688000,2,Austin,TX,78723,6905,BURNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E1
492,224154,227,655946,655946,D9009,0.0558,6804 LANGSTON DR,36000,720,BD8DC52B0,50882958000,2,Austin,TX,78723,6804,LANGSTON,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E2
493,224165,227,621125,621125,D9009,0.0558,6817 WILLAMETTE DR,34000,680,BD9026C98,50885455000,2,Austin,TX,78723,6817,WILLAMETTE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E3
494,224166,227,607034,607034,D9009,0.0558,6819 WILLAMETTE DR,33000,660,BD905E350,50885682000,2,Austin,TX,78723,6819,WILLAMETTE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E4
495,224167,227,655000,655000,D9009,0.0558,6821 WILLAMETTE DR,36000,720,BD9095A08,50885909000,2,Austin,TX,78723,6821,WILLAMETTE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E5
496,224170,227,647193,647193,D9009,0.0558,6827 WILLAMETTE DR,36000,720,BD913BE30,50886590000,2,Austin,TX,78723,6827,WILLAMETTE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E6
497,224199,227,630906,630906,D9009,0.0558,7204 DUBUQUE LN,35000,700,BD9783108,50893173000,2,Austin,TX,78723,7204,DUBUQUE,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E7
498,225872,227,894008,894008,D9009,0.0558,7012 BURNELL DR,49000,980,BF01B0980,51272944000,2,Austin,TX,78723,7012,BURNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E8
499,225884,227,650235,650235,D9009,0.0558,7007 FRED MORSE DR,36000,720,BF0449A20,51275668000,2,Austin,TX,78723,7007,FRED MORSE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365E9
500,225885,227,630730,630730,D9009,0.0558,7101 FRED MORSE DR,35000,700,BF04810D8,51275895000,2,Austin,TX,78723,7101,FRED MORSE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365EA
501,225895,227,627796,627796,D9009,0.0558,7209 FRED MORSE DR,35000,700,BF06AB408,51278165000,2,Austin,TX,78723,7209,FRED MORSE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365EB
502,225897,227,674651,674651,D9009,0.0558,7301 FRED MORSE DR,37000,740,BF071A178,51278619000,2,Austin,TX,78723,7301,FRED MORSE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365EC
503,225901,227,694221,694221,D9009,0.0558,7108 LANGSTON DR,38000,760,BF07F7C58,51279527000,2,Austin,TX,78723,7108,LANGSTON,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365ED
504,225927,227,869630,869630,D9009,0.0558,7007 LANGSTON DR,48000,960,BF0D98B08,51285429000,2,Austin,TX,78723,7007,LANGSTON,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365EE
505,225946,227,604889,604889,D9009,0.0558,7304 FRED MORSE DR,33000,660,BF11B5AB0,51289742000,2,Austin,TX,78723,7304,FRED MORSE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365EF
506,225952,227,649895,649895,D9009,0.0558,7310 MEADOWOOD DR,36000,720,BF1302300,51291104000,2,Austin,TX,78723,7310,MEADOWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F0
507,225956,227,643209,643209,D9009,0.0558,7302 MEADOWOOD DR,35000,700,BF13DFDE0,51292012000,2,Austin,TX,78723,7302,MEADOWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F1
508,225992,227,659672,659672,D9009,0.0558,7105 MEADOWOOD DR,36000,720,BF1BAAFC0,51300184000,2,Austin,TX,78723,7105,MEADOWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F2
509,226001,227,612915,612915,D9009,0.0558,7303 MEADOWOOD DR,34000,680,BF1D9DC38,51302227000,2,Austin,TX,78723,7303,MEADOWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F3
510,226012,227,623184,623184,D9009,0.0558,3010 LYNRIDGE DR,34000,680,BF1FFF620,51304724000,2,Austin,TX,78723,3010,LYNRIDGE,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F4
511,226044,227,658004,658004,D9009,0.0558,3100 VAL DR,36000,720,BF26ECD20,51311988000,2,Austin,TX,78723,3100,VAL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F5
512,226045,227,671900,671900,D9009,0.0558,3014 VAL DR,37000,740,BF27243D8,51312215000,2,Austin,TX,78723,3014,VAL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F6
513,226799,227,643702,643702,D9009,0.0558,2302 VANDERBILT CIR,35000,700,BFCA5EDC8,51483373000,2,Austin,TX,78723,2302,VANDERBILT,,CIR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F7
514,226801,227,665239,665239,D9009,0.0558,7007 NORTHEAST DR,37000,740,BFCACDB38,51483827000,2,Austin,TX,78723,7007,NORTHEAST,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F8
515,226808,227,635151,635151,D9009,0.0558,7104 CREIGHTON LN,35000,700,BFCC51A40,51485416000,2,Austin,TX,78723,7104,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365F9
516,226810,227,941374,941374,D9009,0.0558,7100 CREIGHTON LN,52000,1040,BFCCC07B0,51485870000,2,Austin,TX,78723,7100,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FA
517,226811,227,718579,718579,D9009,0.0558,2402 STEVENS CV,40000,800,BFCCF7E68,51486097000,2,Austin,TX,78723,2402,STEVENS,,CV,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FB
518,226817,227,612847,612847,D9009,0.0558,7015 CREIGHTON LN,34000,680,BFCE446B8,51487459000,2,Austin,TX,78723,7015,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FC
519,226818,227,869942,869942,D9009,0.0558,7017 CREIGHTON LN,48000,960,BFCE7BD70,51487686000,2,Austin,TX,78723,7017,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FD
520,226821,227,735664,735664,D9009,0.0558,7103 CREIGHTON LN,41000,820,BFCF22198,51488367000,2,Austin,TX,78723,7103,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FE
521,226845,227,619596,619596,D9009,0.0558,7304 MIDDLEBURY CV,34000,680,BFD4542D8,51493815000,2,Austin,TX,78723,7304,MIDDLEBURY,,CV,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE6365FF
522,226846,227,640654,640654,D9009,0.0558,7302 MIDDLEBURY CV,35000,700,BFD48B990,51494042000,2,Austin,TX,78723,7302,MIDDLEBURY,,CV,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636601
523,226857,227,600102,600102,D9009,0.0558,2118 VANDERBILT LN,33000,660,BFD6ED378,51496539000,2,Austin,TX,78723,2118,VANDERBILT,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636602
524,226899,227,681798,681798,D9009,0.0558,7013 CREIGHTON LN,38000,760,BFE004DA8,51506073000,2,Austin,TX,78723,7013,CREIGHTON,,LN,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636603
525,226929,227,727696,727696,D9009,0.0558,7200 MARYWOOD CIR,40000,800,BFE683738,51512883000,2,Austin,TX,78723,7200,MARYWOOD,,CIR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636604
526,226933,227,615821,615821,D9009,0.0558,7114 GENEVA CIR,34000,680,BFE761218,51513791000,2,Austin,TX,78723,7114,GENEVA,,CIR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636605
527,226951,227,789533,789533,D9009,0.0558,6802 DE PAUL CV,44000,880,BFEB46B08,51517877000,2,Austin,TX,78723,6802,DE PAUL,,CV,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636606
528,226968,227,702333,702333,D9009,0.0558,7301 MARYWOOD CIR,39000,780,BFEEF4D40,51521736000,2,Austin,TX,78723,7301,MARYWOOD,,CIR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636607
529,226999,227,661034,661034,D9009,0.0558,7404 CHARLTON DR,36000,720,BFF5AAD88,51528773000,2,Austin,TX,78723,7404,CHARLTON,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636608
530,227002,227,687888,687888,D9009,0.0558,7315 GENEVA DR,38000,760,BFF6511B0,51529454000,2,Austin,TX,78723,7315,GENEVA,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636609
531,227007,227,717005,717005,D9009,0.0558,7205 GENEVA DR,40000,800,BFF766348,51530589000,2,Austin,TX,78723,7205,GENEVA,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660A
532,227012,227,708798,708798,D9009,0.0558,7215 GENEVA DR,39000,780,BFF87B4E0,51531724000,2,Austin,TX,78723,7215,GENEVA,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660B
533,227022,227,626494,626494,D9009,0.0558,7402 BUCKNELL DR,34000,680,BFFAA5810,51533994000,2,Austin,TX,78723,7402,BUCKNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660C
534,227029,227,615711,615711,D9009,0.0558,7302 BUCKNELL DR,34000,680,BFFC29718,51535583000,2,Austin,TX,78723,7302,BUCKNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660D
535,227039,227,633939,633939,D9009,0.0558,7104 GENEVA DR,35000,700,BFFE53A48,51537853000,2,Austin,TX,78723,7104,GENEVA,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660E
536,227041,227,678687,678687,D9009,0.0558,7105 GENEVA DR,37000,740,BFFEC27B8,51538307000,2,Austin,TX,78723,7105,GENEVA,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63660F
537,227051,227,675755,675755,D9009,0.0558,7211 BUCKNELL DR,37000,740,C000ECAE8,51540577000,2,Austin,TX,78723,7211,BUCKNELL,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636610
538,855207,227,698851,698851,D9009,0.0558,6401 BETTY COOK DR,38000,760,2D332B1208,194131989000,2,Austin,TX,78723,6401,BETTY COOK,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636611
539,888657,227,770412,770412,D9009,0.0558,6212 FRIENDSWOOD DR,42000,840,2EF7C15838,201725139000,2,Austin,TX,78723,6212,FRIENDSWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636612
540,888659,227,782371,782371,D9009,0.0558,6200 FRIENDSWOOD DR,43000,860,2EF7C845A8,201725593000,2,Austin,TX,78723,6200,FRIENDSWOOD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636613
541,905377,227,899360,899360,D9009,0.0558,6501 ARNOLD DR,50000,1000,2FD9FB29B8,205520579000,2,Austin,TX,78723,6501,ARNOLD,,DR,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636614
542,187337,227,647965,647965,E1000,0.0693,1507 HASKELL ST,44000,880,9E6B79E78,42525499000,2,Austin,TX,78702,1507,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636615
543,187341,227,631439,631439,E1000,0.0693,1505 HASKELL ST,43000,860,9E6C57958,42526407000,2,Austin,TX,78702,1505,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636616
544,187353,227,644204,644204,E1000,0.0693,1911 HOLLY ST,44000,880,9E6EF09F8,42529131000,2,Austin,TX,78702,1911,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636617
545,187355,227,615838,615838,E1000,0.0693,1915 HOLLY ST,42000,840,9E6F5F768,42529585000,2,Austin,TX,78702,1915,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636618
546,187360,227,671575,671575,E1000,0.0693,1904 HASKELL ST,46000,920,9E7074900,42530720000,2,Austin,TX,78702,1904,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636619
547,187368,227,677933,677933,E1000,0.0693,2007 HOLLY ST,46000,920,9E722FEC0,42532536000,2,Austin,TX,78702,2007,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661A
548,187375,227,732980,732980,E1000,0.0693,2010 HASKELL ST,50000,1000,9E73B3DC8,42534125000,2,Austin,TX,78702,2010,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661B
549,187402,227,1057150,1057150,E1000,0.0693,1913 HASKELL ST,73000,1460,9E798C330,42540254000,2,Austin,TX,78702,1913,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661C
550,187417,227,727816,727816,E1000,0.0693,2009 HASKELL ST,50000,1000,9E7CCB7F8,42543659000,2,Austin,TX,78702,2009,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661D
551,187431,227,754578,754578,E1000,0.0693,2005 HASKELL ST,52000,1040,9E7FD3608,42546837000,2,Austin,TX,78702,2005,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661E
552,187432,227,664979,664979,E1000,0.0693,2007 HASKELL ST,46000,920,9E800ACC0,42547064000,2,Austin,TX,78702,2007,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63661F
553,187440,227,799062,799062,E1000,0.0693,2110 RIVERVIEW ST,55000,1100,9E81C6280,42548880000,2,Austin,TX,78702,2110,RIVERVIEW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636620
554,187445,227,671083,671083,E1000,0.0693,2100 RIVERVIEW ST,46000,920,9E82DB418,42550015000,2,Austin,TX,78702,2100,RIVERVIEW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636621
555,187523,227,635615,635615,E1000,0.0693,2515 WILLOW ST,44000,880,9E93BE028,42567721000,2,Austin,TX,78702,2515,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636622
556,187562,227,692443,692443,E1000,0.0693,2603 CANTERBURY ST,47000,940,9E9C2F630,42576574000,2,Austin,TX,78702,2603,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636623
557,187565,227,900758,900758,E1000,0.0693,2605 WILLOW ST,62000,1240,9E9CD5A58,42577255000,2,Austin,TX,78702,2605,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636624
558,187566,227,658092,658092,E1000,0.0693,2607 WILLOW ST,45000,900,9E9D0D110,42577482000,2,Austin,TX,78702,2607,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636625
559,187574,227,710699,710699,E1000,0.0693,2608 CANTERBURY ST,49000,980,9E9EC86D0,42579298000,2,Austin,TX,78702,2608,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636626
560,187577,227,605655,605655,E1000,0.0693,2602 CANTERBURY ST,41000,820,9E9F6EAF8,42579979000,2,Austin,TX,78702,2602,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636627
561,187586,227,676699,676699,E1000,0.0693,2607 E CESAR CHAVEZ ST,46000,920,9EA161770,42582022000,2,Austin,TX,78702,2607,CESAR CHAVEZ,E,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636628
562,187590,227,741690,741690,E1000,0.0693,2610 WILLOW ST,51000,1020,9EA23F250,42582930000,2,Austin,TX,78702,2610,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636629
563,187591,227,694946,694946,E1000,0.0693,2608 WILLOW ST,48000,960,9EA276908,42583157000,2,Austin,TX,78702,2608,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662A
564,187592,227,635085,635085,E1000,0.0693,2606 WILLOW ST,44000,880,9EA2ADFC0,42583384000,2,Austin,TX,78702,2606,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662B
565,187601,227,740560,740560,E1000,0.0693,2713 WILLOW ST,51000,1020,9EA4A0C38,42585427000,2,Austin,TX,78702,2713,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662C
566,187604,227,701974,701974,E1000,0.0693,2708 CANTERBURY ST,48000,960,9EA547060,42586108000,2,Austin,TX,78702,2708,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662D
567,187605,227,616093,616093,E1000,0.0693,2706 CANTERBURY ST,42000,840,9EA57E718,42586335000,2,Austin,TX,78702,2706,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662E
568,187607,227,806666,806666,E1000,0.0693,81 LLANO ST,55000,1100,9EA5ED488,42586789000,2,Austin,TX,78702,81,LLANO,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63662F
569,187620,227,705876,705876,E1000,0.0693,2706 WILLOW ST,48000,960,9EA8BDBE0,42589740000,2,Austin,TX,78702,2706,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636630
570,187733,227,669488,669488,E1000,0.0693,4811 RED BLUFF RD,46000,920,9EC134318,42615391000,2,Austin,TX,78702,4811,RED BLUFF,,RD,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636631
571,188232,227,743108,743108,E1000,0.0693,40 WALLER ST,51000,1020,9F2D3ABC0,42728664000,2,Austin,TX,78702,40,WALLER,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636632
572,188238,227,602990,602990,E1000,0.0693,1109 CLERMONT AVE,41000,820,9F2E87410,42730026000,2,Austin,TX,78702,1109,CLERMONT,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636633
573,188269,227,896305,896305,E1000,0.0693,1705 HOLLY ST,62000,1240,9F353D458,42737063000,2,Austin,TX,78702,1705,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636634
574,188285,227,685575,685575,E1000,0.0693,1802 HASKELL ST,47000,940,9F38B3FD8,42740695000,2,Austin,TX,78702,1802,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636635
575,188289,227,725557,725557,E1000,0.0693,1706 HASKELL ST,50000,1000,9F3991AB8,42741603000,2,Austin,TX,78702,1706,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636636
576,188330,227,745702,745702,E1000,0.0693,37 CHALMERS AVE,51000,1020,9F4271E30,42750910000,2,Austin,TX,78702,37,CHALMERS,,AVE,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636637
577,188339,227,671387,671387,E1000,0.0693,36 CHICON ST,46000,920,9F4464AA8,42752953000,2,Austin,TX,78702,36,CHICON,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636638
578,188349,227,649135,649135,E1000,0.0693,2207 HASKELL ST,44000,880,9F468EDD8,42755223000,2,Austin,TX,78702,2207,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636639
579,188370,227,639097,639097,E1000,0.0693,2205 HOLLY ST,44000,880,9F4B1AAF0,42759990000,2,Austin,TX,78702,2205,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663A
580,188374,227,603924,603924,E1000,0.0693,2213 HOLLY ST,41000,820,9F4BF85D0,42760898000,2,Austin,TX,78702,2213,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663B
581,188404,227,704240,704240,E1000,0.0693,2208 HOLLY ST,48000,960,9F5276F60,42767708000,2,Austin,TX,78702,2208,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663C
582,188407,227,793656,793656,E1000,0.0693,2202 HOLLY ST,55000,1100,9F531D388,42768389000,2,Austin,TX,78702,2202,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663D
583,188413,227,672834,672834,E1000,0.0693,2209 CANTERBURY ST,46000,920,9F5469BD8,42769751000,2,Austin,TX,78702,2209,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663E
584,188421,227,716588,716588,E1000,0.0693,2206 GARDEN ST,49000,980,9F5625198,42771567000,2,Austin,TX,78702,2206,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63663F
585,188428,227,802030,802030,E1000,0.0693,2207 WILLOW ST,55000,1100,9F57A90A0,42773156000,2,Austin,TX,78702,2207,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636640
586,188450,227,661529,661529,E1000,0.0693,2212 WILLOW ST,45000,900,9F5C6C470,42778150000,2,Austin,TX,78702,2212,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636641
587,188471,227,743228,743228,E1000,0.0693,2309 WILLOW ST,51000,1020,9F60F8188,42782917000,2,Austin,TX,78702,2309,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636642
588,188483,227,676164,676164,E1000,0.0693,2320 CANTERBURY ST,46000,920,9F6391228,42785641000,2,Austin,TX,78702,2320,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636643
589,188513,227,666473,666473,E1000,0.0693,2409 WILLOW ST,46000,920,9F6A0FBB8,42792451000,2,Austin,TX,78702,2409,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636644
590,188517,227,648686,648686,E1000,0.0693,2410 CANTERBURY ST,44000,880,9F6AED698,42793359000,2,Austin,TX,78702,2410,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636645
591,188532,227,681742,681742,E1000,0.0693,2404 WILLOW ST,47000,940,9F6E2CB60,42796764000,2,Austin,TX,78702,2404,WILLOW,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636646
592,188643,227,835612,835612,E1000,0.0693,1211 HOLLY ST,57000,1140,9F8634528,42821961000,2,Austin,TX,78702,1211,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636647
593,188647,227,737945,737945,E1000,0.0693,1305 HOLLY ST,51000,1020,9F8712008,42822869000,2,Austin,TX,78702,1305,HOLLY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636648
594,188655,227,642601,642601,E1000,0.0693,1302 HASKELL ST,44000,880,9F88CD5C8,42824685000,2,Austin,TX,78702,1302,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE636649
595,188657,227,843130,843130,E1000,0.0693,1212 HASKELL ST A,58000,1160,9F893C338,42825139000,2,Austin,TX,78702,1212,HASKELL,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63664A
596,188684,227,667474,667474,E1000,0.0693,1213 GARDEN ST,46000,920,9F8F148A0,42831268000,2,Austin,TX,78702,1213,GARDEN,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63664B
597,188702,227,815287,815287,E1000,0.0693,1207 CANTERBURY ST,56000,1120,9F92FA190,42835354000,2,Austin,TX,78702,1207,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63664C
598,188708,227,764011,764011,E1000,0.0693,1305 CANTERBURY ST,52000,1040,9F94469E0,42836716000,2,Austin,TX,78702,1305,CANTERBURY,,ST,1000,2024-12-19 13:12:32,1000,2024-12-19 13:12:32,0x00000002CE63664D
